"","Edad","RegimenClara","Zona","Calidad","N","Vol.comercial20","Vol.comercial7","variable","Renta"
"1472",3,"M2","zona interior","7",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1473",14,"M2","zona interior","7",1000,0,0.695,"renta.act.Esc2.Int1",-942.131218079718
"1474",22,"M2","zona interior","7",700,0,6.315,"renta.act.Esc2.Int1",-1056.87327979819
"1475",30,"M2","zona interior","7",300,5.506,42.315,"renta.act.Esc2.Int1",-801.679172806185
"1476",40,"M2","zona interior","7",0,98.359,121.591,"renta.act.Esc2.Int1",3837.16485172325
"1477",1,"M2","zona interior","11",1250,0,0,"renta.act.Esc2.Int1",-2200
"1478",3,"M2","zona interior","11",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1479",14,"M2","zona interior","11",1000,0,3.471,"renta.act.Esc2.Int1",-921.477778079718
"1480",22,"M2","zona interior","11",700,0,25.636,"renta.act.Esc2.Int1",-888.926243072226
"1481",30,"M2","zona interior","11",300,54.072,108.698,"renta.act.Esc2.Int1",963.266988285326
"1482",40,"M2","zona interior","11",0,246.758,271.774,"renta.act.Esc2.Int1",13004.846143685
"1483",1,"M2","zona interior","16",1250,0,0,"renta.act.Esc2.Int1",-2200
"1484",3,"M2","zona interior","16",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1485",14,"M2","zona interior","16",1000,0,12.668,"renta.act.Esc2.Int1",-853.052098079718
"1486",22,"M2","zona interior","16",700,10.595,61.264,"renta.act.Esc2.Int1",-480.112333198766
"1487",30,"M2","zona interior","16",300,179.214,239.833,"renta.act.Esc2.Int1",5186.04308087278
"1488",40,"M2","zona interior","16",0,509.386,534.93,"renta.act.Esc2.Int1",30549.7302774363
"1489",1,"M2","zona interior","21",1250,0,0,"renta.act.Esc2.Int1",-2200
"1490",3,"M2","zona interior","21",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1491",14,"M2","zona interior","21",1000,0,31.611,"renta.act.Esc2.Int1",-712.116178079718
"1492",22,"M2","zona interior","21",700,62.98,122.773,"renta.act.Esc2.Int1",456.953519589418
"1493",30,"M2","zona interior","21",300,348.786,410.002,"renta.act.Esc2.Int1",11300.9550779089
"1494",40,"M2","zona interior","21",0,822.376,848.894,"renta.act.Esc2.Int1",52781.0185405824
"1495",1,"M2","zona interior","26",1250,0,0,"renta.act.Esc2.Int1",-2200
"1496",3,"M2","zona interior","26",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1497",14,"M2","zona interior","26",1000,10.981,60.103,"renta.act.Esc2.Int1",-434.249698079718
"1498",22,"M2","zona interior","26",700,135.643,198.765,"renta.act.Esc2.Int1",1783.8768675475
"1499",30,"M2","zona interior","26",300,553.283,613.637,"renta.act.Esc2.Int1",18894.175306415
"1500",40,"M2","zona interior","26",0,1191.609,1219.186,"renta.act.Esc2.Int1",79469.0958589226
"1501",1,"M4","zona costera","7",1250,0,0,"renta.act.Esc2.Int1",-2200
"1502",3,"M4","zona costera","7",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1503",15,"M4","zona costera","7",700,0,2.415,"renta.act.Esc2.Int1",-922.778058441312
"1504",25,"M4","zona costera","7",0,15.094,71.024,"renta.act.Esc2.Int1",-505.878744133556
"1505",1,"M4","zona costera","11",1250,0,0,"renta.act.Esc2.Int1",-2200
"1506",3,"M4","zona costera","11",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1507",15,"M4","zona costera","11",700,0,14.78,"renta.act.Esc2.Int1",-700.208058441312
"1508",25,"M4","zona costera","11",0,117.56,196.992,"renta.act.Esc2.Int1",1317.43076392468
"1509",1,"M4","zona costera","16",1250,0,0,"renta.act.Esc2.Int1",-2200
"1510",3,"M4","zona costera","16",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1511",15,"M4","zona costera","16",700,0.795,56.324,"renta.act.Esc2.Int1",52.3539415586877
"1512",25,"M4","zona costera","16",0,313.566,402.004,"renta.act.Esc2.Int1",4936.12492262477
"1513",1,"M4","zona costera","21",1250,0,0,"renta.act.Esc2.Int1",-2200
"1514",3,"M4","zona costera","21",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1515",15,"M4","zona costera","21",700,23.038,117.827,"renta.act.Esc2.Int1",1292.86594155869
"1516",25,"M4","zona costera","21",0,625.28,709.408,"renta.act.Esc2.Int1",10605.6718885613
"1517",1,"M4","zona costera","26",1250,0,0,"renta.act.Esc2.Int1",-2200
"1518",3,"M4","zona costera","26",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1519",15,"M4","zona costera","26",700,126.548,231.007,"renta.act.Esc2.Int1",3951.16594155869
"1520",25,"M4","zona costera","26",0,981.459,1063.993,"renta.act.Esc2.Int1",18621.3111552334
"1521",1,"M4","zona interior","7",1250,0,0,"renta.act.Esc2.Int1",-2200
"1522",3,"M4","zona interior","7",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1523",15,"M4","zona interior","7",700,0,1.852,"renta.act.Esc2.Int1",-932.912058441312
"1524",25,"M4","zona interior","7",0,14.455,69.71,"renta.act.Esc2.Int1",-531.842193585783
"1525",1,"M4","zona interior","11",1250,0,0,"renta.act.Esc2.Int1",-2200
"1526",3,"M4","zona interior","11",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1527",15,"M4","zona interior","11",700,0,13.87,"renta.act.Esc2.Int1",-716.588058441312
"1528",25,"M4","zona interior","11",0,112.804,193.837,"renta.act.Esc2.Int1",1245.45443532516
"1529",1,"M4","zona interior","16",1250,0,0,"renta.act.Esc2.Int1",-2200
"1530",3,"M4","zona interior","16",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1531",15,"M4","zona interior","16",700,0,52.004,"renta.act.Esc2.Int1",-30.1760584413123
"1532",25,"M4","zona interior","16",0,321.092,412.587,"renta.act.Esc2.Int1",4959.4148331426
"1533",1,"M4","zona interior","21",1250,0,0,"renta.act.Esc2.Int1",-2200
"1534",3,"M4","zona interior","21",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1535",15,"M4","zona interior","21",700,18.469,108.939,"renta.act.Esc2.Int1",1105.46794155869
"1536",25,"M4","zona interior","21",0,659.475,748.665,"renta.act.Esc2.Int1",10874.4768522431
"1537",1,"M4","zona interior","26",1250,0,0,"renta.act.Esc2.Int1",-2200
"1538",3,"M4","zona interior","26",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1539",15,"M4","zona interior","26",700,106.219,210.575,"renta.act.Esc2.Int1",3461.41594155869
"1540",25,"M4","zona interior","26",0,1064.305,1152.861,"renta.act.Esc2.Int1",19182.5625580409
"1541",1,"M8","zona costera","7",1250,0,0,"renta.act.Esc2.Int1",-2200
"1542",3,"M8","zona costera","7",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1543",35,"M8","zona costera","7",0,48.673,175.296,"renta.act.Esc2.Int1",218.854053689991
"1544",1,"M8","zona costera","11",1250,0,0,"renta.act.Esc2.Int1",-2200
"1545",3,"M8","zona costera","11",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1546",35,"M8","zona costera","11",0,231.943,410.445,"renta.act.Esc2.Int1",3287.90661368999
"1547",1,"M8","zona costera","16",1250,0,0,"renta.act.Esc2.Int1",-2200
"1548",3,"M8","zona costera","16",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1549",35,"M8","zona costera","16",0,596.539,793.719,"renta.act.Esc2.Int1",8764.55637368999
"1550",1,"M8","zona costera","21",1250,0,0,"renta.act.Esc2.Int1",-2200
"1551",3,"M8","zona costera","21",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1552",35,"M8","zona costera","21",0,1058.607,1256.041,"renta.act.Esc2.Int1",15531.12165369
"1553",1,"M8","zona costera","26",1250,0,0,"renta.act.Esc2.Int1",-2200
"1554",3,"M8","zona costera","26",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1555",35,"M8","zona costera","26",0,1591.183,1783.542,"renta.act.Esc2.Int1",23290.27629369
"1556",1,"M8","zona interior","7",1250,0,0,"renta.act.Esc2.Int1",-2200
"1557",3,"M8","zona interior","7",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1558",35,"M8","zona interior","7",0,52.177,176.658,"renta.act.Esc2.Int1",254.216133689991
"1559",1,"M8","zona interior","11",1250,0,0,"renta.act.Esc2.Int1",-2200
"1560",3,"M8","zona interior","11",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1561",35,"M8","zona interior","11",0,253.771,431.877,"renta.act.Esc2.Int1",3604.52229368999
"1562",1,"M8","zona interior","16",1250,0,0,"renta.act.Esc2.Int1",-2200
"1563",3,"M8","zona interior","16",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1564",35,"M8","zona interior","16",0,679.527,881.461,"renta.act.Esc2.Int1",10014.87045369
"1565",1,"M8","zona interior","21",1250,0,0,"renta.act.Esc2.Int1",-2200
"1566",3,"M8","zona interior","21",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1567",35,"M8","zona interior","21",0,1250.335,1458.085,"renta.act.Esc2.Int1",18414.77061369
"1568",1,"M8","zona interior","26",1250,0,0,"renta.act.Esc2.Int1",-2200
"1569",3,"M8","zona interior","26",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1570",35,"M8","zona interior","26",0,1947.04,2156.127,"renta.act.Esc2.Int1",28624.47909369
"1571",1,"MG2","zona costera","7",1250,0,0,"renta.act.Esc2.Int1",-2200
"1572",3,"MG2","zona costera","7",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1573",17,"MG2","zona costera","7",1000,0,0.902,"renta.act.Esc2.Int1",-998.573600002341
"1574",25,"MG2","zona costera","7",450,0,30.254,"renta.act.Esc2.Int1",-944.898366063947
"1575",35,"MG2","zona costera","7",0,65.614,109.042,"renta.act.Esc2.Int1",2974.92206430588
"1576",1,"MG2","zona costera","11",1250,0,0,"renta.act.Esc2.Int1",-2200
"1577",3,"MG2","zona costera","11",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1578",17,"MG2","zona costera","11",1000,0,7.069,"renta.act.Esc2.Int1",-952.691120002341
"1579",25,"MG2","zona costera","11",450,11.995,80.814,"renta.act.Esc2.Int1",-252.042927948299
"1580",35,"MG2","zona costera","11",0,215.021,261.294,"renta.act.Esc2.Int1",12501.7995672319
"1581",1,"MG2","zona costera","16",1250,0,0,"renta.act.Esc2.Int1",-2200
"1582",3,"MG2","zona costera","16",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1583",17,"MG2","zona costera","16",1000,0,25.517,"renta.act.Esc2.Int1",-815.438000002341
"1584",25,"MG2","zona costera","16",450,90.188,179.893,"renta.act.Esc2.Int1",2359.90929767153
"1585",35,"MG2","zona costera","16",0,436.698,483.235,"renta.act.Esc2.Int1",28538.3346055553
"1586",1,"MG2","zona costera","21",1250,0,0,"renta.act.Esc2.Int1",-2200
"1587",3,"MG2","zona costera","21",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1588",17,"MG2","zona costera","21",1000,7.705,51.53,"renta.act.Esc2.Int1",-575.671280002341
"1589",25,"MG2","zona costera","21",450,215.99,312.127,"renta.act.Esc2.Int1",6382.23502441168
"1590",35,"MG2","zona costera","21",0,730.716,775.584,"renta.act.Esc2.Int1",50473.3333218529
"1591",1,"MG2","zona costera","26",1250,0,0,"renta.act.Esc2.Int1",-2200
"1592",3,"MG2","zona costera","26",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1593",17,"MG2","zona costera","26",1000,36.405,90.373,"renta.act.Esc2.Int1",-114.479360002341
"1594",25,"MG2","zona costera","26",450,397.742,491.689,"renta.act.Esc2.Int1",12242.5399839221
"1595",35,"MG2","zona costera","26",0,1037.528,1081.889,"renta.act.Esc2.Int1",75399.1319269637
"1596",1,"MG2","zona interior","7",1250,0,0,"renta.act.Esc2.Int1",-2200
"1597",3,"MG2","zona interior","7",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1598",17,"MG2","zona interior","7",1000,0,0.868,"renta.act.Esc2.Int1",-998.826560002341
"1599",25,"MG2","zona interior","7",450,0,28.785,"renta.act.Esc2.Int1",-956.124109020966
"1600",35,"MG2","zona interior","7",0,67.455,109.484,"renta.act.Esc2.Int1",3057.55215628098
"1601",1,"MG2","zona interior","11",1250,0,0,"renta.act.Esc2.Int1",-2200
"1602",3,"MG2","zona interior","11",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1603",17,"MG2","zona interior","11",1000,0,6.488,"renta.act.Esc2.Int1",-957.013760002341
"1604",25,"MG2","zona interior","11",450,12.019,81.37,"renta.act.Esc2.Int1",-252.444869654994
"1605",35,"MG2","zona interior","11",0,230.557,276.294,"renta.act.Esc2.Int1",13397.9436825343
"1606",1,"MG2","zona interior","16",1250,0,0,"renta.act.Esc2.Int1",-2200
"1607",3,"MG2","zona interior","16",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1608",17,"MG2","zona interior","16",1000,0,23.634,"renta.act.Esc2.Int1",-829.447520002341
"1609",25,"MG2","zona interior","16",450,94.854,188.183,"renta.act.Esc2.Int1",2507.45123214019
"1610",35,"MG2","zona interior","16",0,490.49,538.21,"renta.act.Esc2.Int1",31845.3111603879
"1611",1,"MG2","zona interior","21",1250,0,0,"renta.act.Esc2.Int1",-2200
"1612",3,"MG2","zona interior","21",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1613",17,"MG2","zona interior","21",1000,6.237,48.882,"renta.act.Esc2.Int1",-604.180400002341
"1614",25,"MG2","zona interior","21",450,234.188,336.059,"renta.act.Esc2.Int1",6925.78628651956
"1615",35,"MG2","zona interior","21",0,855.368,902.647,"renta.act.Esc2.Int1",58379.9335573435
"1616",1,"MG2","zona interior","26",1250,0,0,"renta.act.Esc2.Int1",-2200
"1617",3,"MG2","zona interior","26",1250,0,0,"renta.act.Esc2.Int1",-761.88
"1618",17,"MG2","zona interior","26",1000,26.863,82.701,"renta.act.Esc2.Int1",-228.811040002341
"1619",25,"MG2","zona interior","26",450,445.921,547.05,"renta.act.Esc2.Int1",13576.5517185044
"1620",35,"MG2","zona interior","26",0,1262.089,1310.595,"renta.act.Esc2.Int1",90073.924757627
"1621",0,"MG2rn","zona costera","7",1250,0,0,"renta.act.Esc2.Int1",0
"1622",5,"MG2rn","zona costera","7",1250,0,0,"renta.act.Esc2.Int1",-837
"1623",7,"MG2rn","zona costera","7",1250,0,0,"renta.act.Esc2.Int1",-20.8148
"1624",17,"MG2rn","zona costera","7",1000,0,0.902,"renta.act.Esc2.Int1",-18.6622450533069
"1625",25,"MG2rn","zona costera","7",450,0,30.254,"renta.act.Esc2.Int1",203.22396551273
"1626",35,"MG2rn","zona costera","7",0,65.614,109.042,"renta.act.Esc2.Int1",4374.47677996922
"1627",0,"MG2rn","zona costera","11",1250,0,0,"renta.act.Esc2.Int1",0
"1628",5,"MG2rn","zona costera","11",1250,0,0,"renta.act.Esc2.Int1",-837
"1629",7,"MG2rn","zona costera","11",1250,0,0,"renta.act.Esc2.Int1",-20.8148
"1630",17,"MG2rn","zona costera","11",1000,0,7.069,"renta.act.Esc2.Int1",27.2202349466931
"1631",25,"MG2rn","zona costera","11",450,11.995,80.814,"renta.act.Esc2.Int1",896.079403628378
"1632",35,"MG2rn","zona costera","11",0,215.021,261.294,"renta.act.Esc2.Int1",13901.3542828952
"1633",0,"MG2rn","zona costera","16",1250,0,0,"renta.act.Esc2.Int1",0
"1634",5,"MG2rn","zona costera","16",1250,0,0,"renta.act.Esc2.Int1",-837
"1635",7,"MG2rn","zona costera","16",1250,0,0,"renta.act.Esc2.Int1",-20.8148
"1636",17,"MG2rn","zona costera","16",1000,0,25.517,"renta.act.Esc2.Int1",164.473354946693
"1637",25,"MG2rn","zona costera","16",450,90.188,179.893,"renta.act.Esc2.Int1",3508.03162924821
"1638",35,"MG2rn","zona costera","16",0,436.698,483.235,"renta.act.Esc2.Int1",29937.8893212187
"1639",0,"MG2rn","zona costera","21",1250,0,0,"renta.act.Esc2.Int1",0
"1640",5,"MG2rn","zona costera","21",1250,0,0,"renta.act.Esc2.Int1",-837
"1641",7,"MG2rn","zona costera","21",1250,0,0,"renta.act.Esc2.Int1",-20.8148
"1642",17,"MG2rn","zona costera","21",1000,7.705,51.53,"renta.act.Esc2.Int1",404.240074946693
"1643",25,"MG2rn","zona costera","21",450,215.99,312.127,"renta.act.Esc2.Int1",7530.35735598835
"1644",35,"MG2rn","zona costera","21",0,730.716,775.584,"renta.act.Esc2.Int1",51872.8880375163
"1645",0,"MG2rn","zona costera","26",1250,0,0,"renta.act.Esc2.Int1",0
"1646",5,"MG2rn","zona costera","26",1250,0,0,"renta.act.Esc2.Int1",-837
"1647",7,"MG2rn","zona costera","26",1250,0,0,"renta.act.Esc2.Int1",-20.8148
"1648",17,"MG2rn","zona costera","26",1000,36.405,90.373,"renta.act.Esc2.Int1",865.431994946693
"1649",25,"MG2rn","zona costera","26",450,397.742,491.689,"renta.act.Esc2.Int1",13390.6623154988
"1650",35,"MG2rn","zona costera","26",0,1037.528,1081.889,"renta.act.Esc2.Int1",76798.6866426271
"1651",0,"MG2rn","zona interior","7",1250,0,0,"renta.act.Esc2.Int1",0
"1652",5,"MG2rn","zona interior","7",1250,0,0,"renta.act.Esc2.Int1",-837
"1653",7,"MG2rn","zona interior","7",1250,0,0,"renta.act.Esc2.Int1",-20.8148
"1654",17,"MG2rn","zona interior","7",1000,0,0.868,"renta.act.Esc2.Int1",-18.9152050533069
"1655",25,"MG2rn","zona interior","7",450,0,28.785,"renta.act.Esc2.Int1",191.998222555712
"1656",35,"MG2rn","zona interior","7",0,67.455,109.484,"renta.act.Esc2.Int1",4457.10687194432
"1657",0,"MG2rn","zona interior","11",1250,0,0,"renta.act.Esc2.Int1",0
"1658",5,"MG2rn","zona interior","11",1250,0,0,"renta.act.Esc2.Int1",-837
"1659",7,"MG2rn","zona interior","11",1250,0,0,"renta.act.Esc2.Int1",-20.8148
"1660",17,"MG2rn","zona interior","11",1000,0,6.488,"renta.act.Esc2.Int1",22.8975949466931
"1661",25,"MG2rn","zona interior","11",450,12.019,81.37,"renta.act.Esc2.Int1",895.677461921683
"1662",35,"MG2rn","zona interior","11",0,230.557,276.294,"renta.act.Esc2.Int1",14797.4983981976
"1663",0,"MG2rn","zona interior","16",1250,0,0,"renta.act.Esc2.Int1",0
"1664",5,"MG2rn","zona interior","16",1250,0,0,"renta.act.Esc2.Int1",-837
"1665",7,"MG2rn","zona interior","16",1250,0,0,"renta.act.Esc2.Int1",-20.8148
"1666",17,"MG2rn","zona interior","16",1000,0,23.634,"renta.act.Esc2.Int1",150.463834946693
"1667",25,"MG2rn","zona interior","16",450,94.854,188.183,"renta.act.Esc2.Int1",3655.57356371687
"1668",35,"MG2rn","zona interior","16",0,490.49,538.21,"renta.act.Esc2.Int1",33244.8658760512
"1669",0,"MG2rn","zona interior","21",1250,0,0,"renta.act.Esc2.Int1",0
"1670",5,"MG2rn","zona interior","21",1250,0,0,"renta.act.Esc2.Int1",-837
"1671",7,"MG2rn","zona interior","21",1250,0,0,"renta.act.Esc2.Int1",-20.8148
"1672",17,"MG2rn","zona interior","21",1000,6.237,48.882,"renta.act.Esc2.Int1",375.730954946693
"1673",25,"MG2rn","zona interior","21",450,234.188,336.059,"renta.act.Esc2.Int1",8073.90861809623
"1674",35,"MG2rn","zona interior","21",0,855.368,902.647,"renta.act.Esc2.Int1",59779.4882730069
"1675",0,"MG2rn","zona interior","26",1250,0,0,"renta.act.Esc2.Int1",0
"1676",5,"MG2rn","zona interior","26",1250,0,0,"renta.act.Esc2.Int1",-837
"1677",7,"MG2rn","zona interior","26",1250,0,0,"renta.act.Esc2.Int1",-20.8148
"1678",17,"MG2rn","zona interior","26",1000,26.863,82.701,"renta.act.Esc2.Int1",751.100314946693
"1679",25,"MG2rn","zona interior","26",450,445.921,547.05,"renta.act.Esc2.Int1",14724.6740500811
"1680",35,"MG2rn","zona interior","26",0,1262.089,1310.595,"renta.act.Esc2.Int1",91473.4794732904
"1681",1,"M2","zona costera","7",1250,0,0,"renta.act.Esc2.Int2",-2200
"1682",3,"M2","zona costera","7",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1683",14,"M2","zona costera","7",1000,0,0.754,"renta.act.Esc2.Int2",-1111.43928899721
"1684",22,"M2","zona costera","7",700,0,6.717,"renta.act.Esc2.Int2",-1357.96355858039
"1685",30,"M2","zona costera","7",300,5.55,42.877,"renta.act.Esc2.Int2",-1278.4567276243
"1686",40,"M2","zona costera","7",0,96.196,120.552,"renta.act.Esc2.Int2",3002.55894346301
"1687",1,"M2","zona costera","11",1250,0,0,"renta.act.Esc2.Int2",-2200
"1688",3,"M2","zona costera","11",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1689",14,"M2","zona costera","11",1000,0,4.755,"renta.act.Esc2.Int2",-1081.67184899721
"1690",22,"M2","zona costera","11",700,0,26.476,"renta.act.Esc2.Int2",-1173.24809618889
"1691",30,"M2","zona costera","11",300,51.839,105.44,"renta.act.Esc2.Int2",444.916693702929
"1692",40,"M2","zona costera","11",0,230.851,256.221,"renta.act.Esc2.Int2",11680.542322111
"1693",1,"M2","zona costera","16",1250,0,0,"renta.act.Esc2.Int2",-2200
"1694",3,"M2","zona costera","16",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1695",14,"M2","zona costera","16",1000,0,17.457,"renta.act.Esc2.Int2",-987.168968997213
"1696",22,"M2","zona costera","16",700,10.15,59.396,"renta.act.Esc2.Int2",-747.70987519993
"1697",30,"M2","zona costera","16",300,150.42,209.939,"renta.act.Esc2.Int2",3942.06006053866
"1698",40,"M2","zona costera","16",0,447.465,472.328,"renta.act.Esc2.Int2",26598.6531537162
"1699",1,"M2","zona costera","21",1250,0,0,"renta.act.Esc2.Int2",-2200
"1700",3,"M2","zona costera","21",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1701",14,"M2","zona costera","21",1000,3.179,38.584,"renta.act.Esc2.Int2",-810.910088997214
"1702",22,"M2","zona costera","21",700,60.511,117.319,"renta.act.Esc2.Int2",208.68272056296
"1703",30,"M2","zona costera","21",300,296.238,354.15,"renta.act.Esc2.Int2",9452.01358691173
"1704",40,"M2","zona costera","21",0,685.217,710.291,"renta.act.Esc2.Int2",45224.6566672339
"1705",1,"M2","zona costera","26",1250,0,0,"renta.act.Esc2.Int2",-2200
"1706",3,"M2","zona costera","26",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1707",14,"M2","zona costera","26",1000,14.487,66.111,"renta.act.Esc2.Int2",-538.261208997214
"1708",22,"M2","zona costera","26",700,126.969,185.471,"renta.act.Esc2.Int2",1459.8650444708
"1709",30,"M2","zona costera","26",300,460.073,515.36,"renta.act.Esc2.Int2",15860.4065211992
"1710",40,"M2","zona costera","26",0,967.052,991.899,"renta.act.Esc2.Int2",67135.1056668959
"1711",1,"M2","zona interior","7",1250,0,0,"renta.act.Esc2.Int2",-2200
"1712",3,"M2","zona interior","7",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1713",14,"M2","zona interior","7",1000,0,0.695,"renta.act.Esc2.Int2",-1111.87824899721
"1714",22,"M2","zona interior","7",700,0,6.315,"renta.act.Esc2.Int2",-1361.51049997532
"1715",30,"M2","zona interior","7",300,5.506,42.315,"renta.act.Esc2.Int2",-1288.10444686383
"1716",40,"M2","zona interior","7",0,98.359,121.591,"renta.act.Esc2.Int2",3083.3026255537
"1717",1,"M2","zona interior","11",1250,0,0,"renta.act.Esc2.Int2",-2200
"1718",3,"M2","zona interior","11",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1719",14,"M2","zona interior","11",1000,0,3.471,"renta.act.Esc2.Int2",-1091.22480899721
"1720",22,"M2","zona interior","11",700,0,25.636,"renta.act.Esc2.Int2",-1191.59910010559
"1721",30,"M2","zona interior","11",300,54.072,108.698,"renta.act.Esc2.Int2",495.303670977836
"1722",40,"M2","zona interior","11",0,246.758,271.774,"renta.act.Esc2.Int2",12496.2757761764
"1723",1,"M2","zona interior","16",1250,0,0,"renta.act.Esc2.Int2",-2200
"1724",3,"M2","zona interior","16",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1725",14,"M2","zona interior","16",1000,0,12.668,"renta.act.Esc2.Int2",-1022.79912899721
"1726",22,"M2","zona interior","16",700,10.595,61.264,"renta.act.Esc2.Int2",-776.277175882983
"1727",30,"M2","zona interior","16",300,179.214,239.833,"renta.act.Esc2.Int2",4765.20649872737
"1728",40,"M2","zona interior","16",0,509.386,534.93,"renta.act.Esc2.Int2",30632.0117645968
"1729",1,"M2","zona interior","21",1250,0,0,"renta.act.Esc2.Int2",-2200
"1730",3,"M2","zona interior","21",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1731",14,"M2","zona interior","21",1000,0,31.611,"renta.act.Esc2.Int2",-881.863208997213
"1732",22,"M2","zona interior","21",700,62.98,122.773,"renta.act.Esc2.Int2",174.193190965855
"1733",30,"M2","zona interior","21",300,348.786,410.002,"renta.act.Esc2.Int2",10986.223922697
"1734",40,"M2","zona interior","21",0,822.376,848.894,"renta.act.Esc2.Int2",53769.7836368547
"1735",1,"M2","zona interior","26",1250,0,0,"renta.act.Esc2.Int2",-2200
"1736",3,"M2","zona interior","26",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1737",14,"M2","zona interior","26",1000,10.981,60.103,"renta.act.Esc2.Int2",-603.996728997213
"1738",22,"M2","zona interior","26",700,135.643,198.765,"renta.act.Esc2.Int2",1527.54461445035
"1739",30,"M2","zona interior","26",300,553.283,613.637,"renta.act.Esc2.Int2",18739.1270555705
"1740",40,"M2","zona interior","26",0,1191.609,1219.186,"renta.act.Esc2.Int2",81621.0213745918
"1741",1,"M4","zona costera","7",1250,0,0,"renta.act.Esc2.Int2",-2200
"1742",3,"M4","zona costera","7",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1743",15,"M4","zona costera","7",700,0,2.415,"renta.act.Esc2.Int2",-1107.09052046713
"1744",25,"M4","zona costera","7",0,15.094,71.024,"renta.act.Esc2.Int2",-868.854523872385
"1745",1,"M4","zona costera","11",1250,0,0,"renta.act.Esc2.Int2",-2200
"1746",3,"M4","zona costera","11",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1747",15,"M4","zona costera","11",700,0,14.78,"renta.act.Esc2.Int2",-884.52052046713
"1748",25,"M4","zona costera","11",0,117.56,196.992,"renta.act.Esc2.Int2",982.258864678236
"1749",1,"M4","zona costera","16",1250,0,0,"renta.act.Esc2.Int2",-2200
"1750",3,"M4","zona costera","16",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1751",15,"M4","zona costera","16",700,0.795,56.324,"renta.act.Esc2.Int2",-131.95852046713
"1752",25,"M4","zona costera","16",0,313.566,402.004,"renta.act.Esc2.Int2",4694.96454295021
"1753",1,"M4","zona costera","21",1250,0,0,"renta.act.Esc2.Int2",-2200
"1754",3,"M4","zona costera","21",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1755",15,"M4","zona costera","21",700,23.038,117.827,"renta.act.Esc2.Int2",1108.55347953287
"1756",25,"M4","zona costera","21",0,625.28,709.408,"renta.act.Esc2.Int2",10519.4786985231
"1757",1,"M4","zona costera","26",1250,0,0,"renta.act.Esc2.Int2",-2200
"1758",3,"M4","zona costera","26",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1759",15,"M4","zona costera","26",700,126.548,231.007,"renta.act.Esc2.Int2",3766.85347953287
"1760",25,"M4","zona costera","26",0,981.459,1063.993,"renta.act.Esc2.Int2",18867.1980097336
"1761",1,"M4","zona interior","7",1250,0,0,"renta.act.Esc2.Int2",-2200
"1762",3,"M4","zona interior","7",1250,0,0,"renta.act.Esc2.Int2",-806.98
"1763",15,"M4","zona interior","7",700,0,1.852,"renta.act.Esc2.Int2",-1117.22452046713
